,vintage_name,vintage_wine_name,vintage_wine_vintage_type,vintage_wine_is_natural,vintage_wine_region_name,vintage_wine_winery_name,vintage_wine_taste_structure_acidity,vintage_wine_taste_structure_intensity,vintage_wine_taste_structure_sweetness,vintage_wine_taste_structure_tannin,vintage_wine_statistics_ratings_count,vintage_wine_statistics_ratings_average,vintage_year,price_amount,price_type
9291,Château Grand Mayne Saint-Émilion Grand Cru (Grand Cru Classé) 1999,Saint-Émilion Grand Cru (Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Grand Mayne,3.3409553,4.2484884,1.6686909,3.5173457,6067,4.1,1999,46.8,ppc
9292,Domaine Denis Carré Les Noizons Pommard 2016,Les Noizons Pommard,0,False,Pommard,Domaine Denis Carré,3.7713406,2.4154384,1.2547939,2.1083248,519,4.0,2016,49.0,ppc
9293,Château La Pointe Pomerol 1994,Pomerol,0,False,Pomerol,Château La Pointe,3.418226,4.230087,1.6909761,3.5041833,8980,4.1,1994,47.4,ppc
9294,Dard & Ribo Saint-Joseph 2019,Saint-Joseph,0,True,Saint-Joseph,Dard & Ribo,3.6226523,4.232703,1.3254777,3.361386,1041,4.1,2019,44.9,ppc
9295,Le Clos du Beau-Père Pomerol 2016,Pomerol,0,False,Pomerol,Le Clos du Beau-Père,3.393693,4.4069724,1.4680926,3.2954788,1626,4.2,2016,49.0,ppc
9296,Domaine G. Roumier Chambolle-Musigny 1er Cru 'Les Cras' 2017,Chambolle-Musigny 1er Cru 'Les Cras',0,False,Chambolle-Musigny 1er Cru Les Cras,Domaine G. Roumier,4.2021713,3.1022615,1.6098466,2.6726065,1644,4.4,2017,1050.0,ppc
9297,Domaine Prieuré Roch Clos de Vougeot 2008,Clos de Vougeot,0,True,Clos Vougeot Grand Cru,Domaine Prieuré Roch,4.0716066,3.1676488,1.7568012,2.927649,563,4.4,2008,2760.0,ppc
9298,Domaine G. Roumier Bonnes-Mares Grand Cru 1996,Bonnes-Mares Grand Cru,0,False,Bonnes-Mares Grand Cru,Domaine G. Roumier,4.1775737,3.136692,2.0930107,2.724545,1296,4.6,1996,3600.0,ppc
9299,Méo-Camuzet Vosne-Romanée 1er Cru 'Aux Brulées' 2012,Vosne-Romanée 1er Cru 'Aux Brulées',0,False,Vosne-Romanée 1er Cru Aux Brûlées,Méo-Camuzet,4.123693,2.983618,2.0453336,2.6555579,477,4.5,2012,993.6,ppc
9300,Domaine Nicole Lamarche La Grande Rue Grand Cru Monopole 2016,La Grande Rue Grand Cru Monopole,0,False,La Grande Rue Grand Cru,Domaine Nicole Lamarche,4.382237,3.1203575,1.919546,2.713444,1359,4.4,2016,924.7,ppc
9301,M. Chapoutier Ermitage Le Méal 1999,Ermitage Le Méal,0,False,Hermitage,M. Chapoutier,3.526607,4.6475277,1.8876888,4.0398164,1577,4.5,1999,658.0,ppc
9302,Domaine Armand Rousseau Gevrey-Chambertin 1er Cru Lavaux St. Jacques 2017,Gevrey-Chambertin 1er Cru Lavaux St. Jacques,0,False,Gevrey-Chambertin Premier Cru,Domaine Armand Rousseau,4.0548964,2.8349082,1.6175252,2.6554954,671,4.5,2017,720.0,ppc
9303,Château Mouton Rothschild Pauillac (Premier Grand Cru Classé) 1952,Pauillac (Premier Grand Cru Classé),0,False,Pauillac,Château Mouton Rothschild,4.086789,4.0585585,1.7264205,4.116314,68129,4.6,1952,1980.0,ppc
9304,Domaine Leroy Vosne-Romanée 1er Cru 'Les Beaux Monts' 1996,Vosne-Romanée 1er Cru 'Les Beaux Monts',0,False,Vosne-Romanée 1er Cru Les Beaux Monts,Domaine Leroy,4.238076,3.1122432,2.215451,2.6138346,547,4.6,1996,4199.0,ppc
9305,Domaine de La Romanée-Conti Romanée-Conti Grand Cru 1984,Romanée-Conti Grand Cru,0,False,Romanée-Conti Grand Cru,Domaine de La Romanée-Conti,4.1147633,3.0316541,1.967631,2.516436,8926,4.7,1984,16800.0,ppc
9306,Domaine Leroy Vosne-Romanée 1er Cru 'Les Beaux Monts' 2001,Vosne-Romanée 1er Cru 'Les Beaux Monts',0,False,Vosne-Romanée 1er Cru Les Beaux Monts,Domaine Leroy,4.238076,3.1122432,2.215451,2.6138346,547,4.6,2001,5760.0,ppc
9307,Robert Groffier Les Amoureuses Chambolle-Musigny 1er Cru 2018,Les Amoureuses Chambolle-Musigny 1er Cru,0,False,Chambolle-Musigny 1er Cru Les Amoureuses,Robert Groffier,4.0630774,3.0282745,2.0046918,2.5635262,1364,4.4,2018,560.0,ppc
9308,Domaine Armand Rousseau Gevrey-Chambertin 1er Cru 'Clos St Jacques' 2016,Gevrey-Chambertin 1er Cru 'Clos St Jacques',0,False,Gevrey-Chambertin 1er Cru Clos Saint-Jacques,Domaine Armand Rousseau,4.2165666,2.97935,1.8999858,2.5423143,2245,4.6,2016,1980.0,ppc
